1.00,0.96,0.88,0.69,0.91,0.83,0.83,0.82
0.96,1.00,0.87,0.69,0.92,0.84,0.81,0.85
0.88,0.87,1.00,0.80,0.94,0.78,0.83,0.90
0.69,0.69,0.80,1.00,0.87,0.76,0.95,0.95
0.91,0.92,0.94,0.87,1.00,0.82,0.91,0.98
0.83,0.84,0.78,0.76,0.82,1.00,0.84,0.81
0.83,0.81,0.83,0.95,0.91,0.84,1.00,0.95
0.82,0.85,0.90,0.95,0.98,0.81,0.95,1.00
