1.00,0.46,0.44,0.48,0.16,0.83,0.27,0.37
0.46,1.00,0.83,0.44,-0.13,0.25,0.16,-0.14
0.44,0.83,1.00,0.28,-0.27,0.16,0.19,-0.13
0.48,0.44,0.28,1.00,0.31,0.54,0.32,0.03
0.16,-0.13,-0.27,0.31,1.00,0.61,-0.21,0.34
0.83,0.25,0.16,0.54,0.61,1.00,0.12,0.43
0.27,0.16,0.19,0.32,-0.21,0.12,1.00,0.15
0.37,-0.14,-0.13,0.03,0.34,0.43,0.15,1.00
