1.00,0.95,0.94,0.97,0.83,0.97,0.94,0.94
0.95,1.00,0.96,0.97,0.93,0.96,0.96,0.97
0.94,0.96,1.00,0.94,0.93,0.98,0.96,0.97
0.97,0.97,0.94,1.00,0.86,0.96,0.95,0.94
0.83,0.93,0.93,0.86,1.00,0.87,0.92,0.96
0.97,0.96,0.98,0.96,0.87,1.00,0.95,0.94
0.94,0.96,0.96,0.95,0.92,0.95,1.00,0.98
0.94,0.97,0.97,0.94,0.96,0.94,0.98,1.00
