97,109459.0,101149.41564806382,7.591596327051862
98,86701.5,83164.975582138955,4.0789915968551744
99,87614.3,78983.874969468423,9.8504962570602341
100,84920.3,91419.326790900464,7.6531234419348237
101,94545.2,114388.78888807572,20.988523817766417
102,112220.0,141620.7719194683,26.199683305722449
103,152023.0,166470.71186311636,9.5036693085660389
104,186931.0,181705.77542231348,2.7950416495892783
105,181735.0,184349.66325972864,1.4385921880915598
106,177401.0,173328.07899240818,2.2957204006808096
107,153730.0,152941.90312496945,0.51280169657943864
108,126324.0,129326.55866542301,2.3766495117887376
