1.00,0.98,0.99,0.84,0.98,0.97,0.87,0.92
0.98,1.00,0.98,0.79,0.97,0.97,0.93,0.95
0.99,0.98,1.00,0.88,0.98,0.98,0.88,0.93
0.84,0.79,0.88,1.00,0.89,0.87,0.70,0.82
0.98,0.97,0.98,0.89,1.00,0.98,0.91,0.95
0.97,0.97,0.98,0.87,0.98,1.00,0.89,0.94
0.87,0.93,0.88,0.70,0.91,0.89,1.00,0.94
0.92,0.95,0.93,0.82,0.95,0.94,0.94,1.00
