1.00,0.58,0.46,0.35,0.25,0.73,0.06,-0.00
0.58,1.00,0.92,0.86,0.70,0.82,0.27,0.39
0.46,0.92,1.00,0.93,0.78,0.79,0.38,0.53
0.35,0.86,0.93,1.00,0.89,0.81,0.31,0.66
0.25,0.70,0.78,0.89,1.00,0.76,-0.03,0.84
0.73,0.82,0.79,0.81,0.76,1.00,0.08,0.49
0.06,0.27,0.38,0.31,-0.03,0.08,1.00,-0.15
-0.00,0.39,0.53,0.66,0.84,0.49,-0.15,1.00
