1.00,0.99,0.96,0.89,0.95,0.98,0.99,1.00,0.98,0.98,0.98,0.97
0.99,1.00,0.95,0.86,0.93,0.99,1.00,1.00,0.97,0.98,0.98,0.97
0.96,0.95,1.00,0.97,1.00,0.96,0.95,0.96,0.90,0.91,0.91,0.90
0.89,0.86,0.97,1.00,0.98,0.89,0.86,0.88,0.80,0.81,0.81,0.79
0.95,0.93,1.00,0.98,1.00,0.95,0.93,0.94,0.88,0.89,0.89,0.87
0.98,0.99,0.96,0.89,0.95,1.00,0.99,0.98,0.95,0.95,0.94,0.92
0.99,1.00,0.95,0.86,0.93,0.99,1.00,1.00,0.97,0.98,0.98,0.96
1.00,1.00,0.96,0.88,0.94,0.98,1.00,1.00,0.98,0.98,0.98,0.97
0.98,0.97,0.90,0.80,0.88,0.95,0.97,0.98,1.00,0.99,0.99,0.98
0.98,0.98,0.91,0.81,0.89,0.95,0.98,0.98,0.99,1.00,1.00,0.99
0.98,0.98,0.91,0.81,0.89,0.94,0.98,0.98,0.99,1.00,1.00,0.99
0.97,0.97,0.90,0.79,0.87,0.92,0.96,0.97,0.98,0.99,0.99,1.00
