97,12534.7,9024.3725792317819,28.00492381946858
98,9098.07,4915.3058002476955,45.974194181655534
99,9381.86,3017.5733421059272,67.836090978451921
100,9493.93,3431.0908496870293,63.860161570350492
101,11215.5,5691.1399692453888,49.256338717881754
102,16370.7,8968.2552137203929,45.217752128568321
103,21041.8,12323.018022411499,41.43566017794074
104,26981.8,14946.551588021404,44.605155064353823
105,25229.1,16331.880434977118,35.265772512377112
106,27327.6,16346.430594957325,40.183510561953014
107,22476.4,15204.133474273214,32.355040368102813
108,17239.5,13359.67858155841,22.505636807831536
