1.00,0.86,0.84,0.88,0.90,0.94,0.88,0.87
0.86,1.00,0.99,0.98,0.97,0.91,0.96,0.96
0.84,0.99,1.00,0.98,0.96,0.90,0.97,0.96
0.88,0.98,0.98,1.00,0.98,0.95,0.98,0.98
0.90,0.97,0.96,0.98,1.00,0.94,0.97,0.95
0.94,0.91,0.90,0.95,0.94,1.00,0.97,0.96
0.88,0.96,0.97,0.98,0.97,0.97,1.00,0.98
0.87,0.96,0.96,0.98,0.95,0.96,0.98,1.00
