1.00,0.84,0.95,0.91,0.93,0.93,0.94,0.88
0.84,1.00,0.89,0.88,0.85,0.95,0.92,0.97
0.95,0.89,1.00,0.99,0.97,0.91,0.99,0.95
0.91,0.88,0.99,1.00,0.94,0.89,0.98,0.94
0.93,0.85,0.97,0.94,1.00,0.87,0.95,0.90
0.93,0.95,0.91,0.89,0.87,1.00,0.94,0.93
0.94,0.92,0.99,0.98,0.95,0.94,1.00,0.97
0.88,0.97,0.95,0.94,0.90,0.93,0.97,1.00
