97,12534.7,8631.6331748673401,31.138139241157376
98,9098.07,5043.8748836457817,44.561047448535184
99,9381.86,4951.8966907157628,47.218398167206573
100,9493.93,6484.2591185351575,31.700999143984259
101,11215.5,10884.559058583131,2.9504842511914333
102,16370.7,16048.165575118037,1.9703873867362269
103,21041.8,20529.12752416158,2.4366597217623074
104,26981.8,23438.896848788623,13.130861740588923
105,25229.1,23317.426713692385,7.5773539170994706
106,27327.6,21126.088272030676,22.69331040496365
107,22476.4,17330.052875194233,22.896577490273881
108,17239.5,13037.859060028808,24.37238822190902
