1.00,0.27,0.32,0.61,0.42,0.26,0.35,0.39
0.27,1.00,0.53,0.53,-0.10,0.37,0.14,0.48
0.32,0.53,1.00,0.67,0.21,0.63,0.14,0.64
0.61,0.53,0.67,1.00,0.53,0.76,0.18,0.89
0.42,-0.10,0.21,0.53,1.00,0.27,0.70,0.33
0.26,0.37,0.63,0.76,0.27,1.00,-0.20,0.83
0.35,0.14,0.14,0.18,0.70,-0.20,1.00,-0.09
0.39,0.48,0.64,0.89,0.33,0.83,-0.09,1.00
