97,109459,101149.415648064,7.5915963271
98,86701.5,83164.975582139,4.0789915969
99,87614.3,78983.8749694684,9.8504962571
100,84920.3,91419.3267909005,7.6531234419
101,94545.2,114388.788888076,20.9885238178
102,112220,141620.771919468,26.1996833057
103,152023,166470.711863116,9.5036693086
104,186931,181705.775422313,2.7950416496
105,181735,184349.663259729,1.4385921881
106,177401,173328.078992408,2.2957204007
107,153730,152941.903124969,0.5128016966
108,126324,129326.558665423,2.3766495118
