1.00,0.87,0.93,0.97,0.96,0.80,0.88,0.93
0.87,1.00,0.89,0.86,0.91,0.83,0.95,0.88
0.93,0.89,1.00,0.94,0.98,0.92,0.95,0.96
0.97,0.86,0.94,1.00,0.97,0.82,0.91,0.92
0.96,0.91,0.98,0.97,1.00,0.89,0.94,0.97
0.80,0.83,0.92,0.82,0.89,1.00,0.88,0.91
0.88,0.95,0.95,0.91,0.94,0.88,1.00,0.91
0.93,0.88,0.96,0.92,0.97,0.91,0.91,1.00
