1.00,0.41,0.42,0.24,0.21,0.68,0.22,0.23
0.41,1.00,0.84,0.84,0.51,0.60,0.17,0.02
0.42,0.84,1.00,0.77,0.61,0.72,0.35,0.26
0.24,0.84,0.77,1.00,0.54,0.56,0.21,0.03
0.21,0.51,0.61,0.54,1.00,0.76,-0.23,0.55
0.68,0.60,0.72,0.56,0.76,1.00,0.10,0.52
0.22,0.17,0.35,0.21,-0.23,0.10,1.00,0.03
0.23,0.02,0.26,0.03,0.55,0.52,0.03,1.00
