1.00,0.69,0.69,0.85,0.56,0.50,0.49,0.70
0.69,1.00,0.96,0.90,0.90,0.90,0.84,0.89
0.69,0.96,1.00,0.86,0.84,0.88,0.81,0.95
0.85,0.90,0.86,1.00,0.83,0.72,0.76,0.80
0.56,0.90,0.84,0.83,1.00,0.87,0.96,0.85
0.50,0.90,0.88,0.72,0.87,1.00,0.85,0.87
0.49,0.84,0.81,0.76,0.96,0.85,1.00,0.84
0.70,0.89,0.95,0.80,0.85,0.87,0.84,1.00
