1.00,0.97,0.94,0.98,0.97,0.94,0.96,0.90
0.97,1.00,0.88,0.93,0.97,0.96,0.98,0.96
0.94,0.88,1.00,0.97,0.93,0.86,0.93,0.77
0.98,0.93,0.97,1.00,0.94,0.89,0.95,0.85
0.97,0.97,0.93,0.94,1.00,0.97,0.98,0.91
0.94,0.96,0.86,0.89,0.97,1.00,0.96,0.95
0.96,0.98,0.93,0.95,0.98,0.96,1.00,0.94
0.90,0.96,0.77,0.85,0.91,0.95,0.94,1.00
