1.00,0.39,0.39,0.60,0.59,0.60,0.63,0.35
0.39,1.00,1.00,0.71,0.74,0.53,0.46,0.50
0.39,1.00,1.00,0.71,0.74,0.53,0.46,0.50
0.60,0.71,0.71,1.00,0.84,0.52,0.66,0.63
0.59,0.74,0.74,0.84,1.00,0.49,0.41,0.34
0.60,0.53,0.53,0.52,0.49,1.00,0.68,0.45
0.63,0.46,0.46,0.66,0.41,0.68,1.00,0.86
0.35,0.50,0.50,0.63,0.34,0.45,0.86,1.00
