97,7571.04,6902.503178812256,8.8301617233571363
98,4947.37,4892.9231362542196,1.1005432271810858
99,4686.46,5171.1372313067131,10.341961451030317
100,4263.75,6309.7959904263753,47.98704041307105
101,5472.57,8927.9890603896256,63.140764458080142
102,8270.91,11867.399853690393,43.48355169960336
103,12356.2,13499.165676599428,9.2504740315538303
104,15878.0,14484.533358019038,8.7759775516354175
105,15382.4,13848.075433471353,9.9743768429955875
106,15039.1,12583.283633068753,16.329595594361763
107,11453.5,10842.370653311091,5.3353557658089183
108,9450.33,8898.7850459177007,5.8362904355467187
