1.00,0.95,0.95,0.95,0.97,0.97,0.97,0.80
0.95,1.00,0.91,0.99,0.94,0.96,0.92,0.83
0.95,0.91,1.00,0.94,0.99,0.91,0.87,0.62
0.95,0.99,0.94,1.00,0.96,0.94,0.90,0.79
0.97,0.94,0.99,0.96,1.00,0.94,0.90,0.69
0.97,0.96,0.91,0.94,0.94,1.00,0.96,0.83
0.97,0.92,0.87,0.90,0.90,0.96,1.00,0.84
0.80,0.83,0.62,0.79,0.69,0.83,0.84,1.00
