97,20077.7,17333.612990525897,13.667460056368242
98,15478.6,14283.922629310766,7.718104224241003
99,15477.5,13802.265931279289,10.823515971738711
100,12938.3,17589.3219142587,35.947204245682798
101,15237.5,22305.228793833092,46.38338804772166
102,20228.9,28034.621937184726,38.587086050458083
103,29049.6,32076.969953506516,10.421488000578591
104,37051.1,33749.009794179598,8.9123498413459927
105,35364.5,33256.271629232542,5.9614256408756177
106,33985.7,30180.196596337777,11.19736450887177
107,28439.4,26407.694907697525,7.1438602667027657
108,21447.6,22524.876069211205,5.0226673783941838
